Event_Date,Over3,Over4,Over5,Over6
1998.9315,0,0,0,0
1998.9342,0,0,0,0
1998.937,0,0,0,0
1998.9397,0,0,0,0
1998.9425,0,0,0,0
1998.9452,0,0,0,0
1998.9479,0,0,0,0
1998.9507,0,0,0,0
1998.9534,0,0,0,0
1998.9562,0,0,0,0
1998.9589,0,0,0,0
1998.9616,0,0,0,0
1998.9644,0,0,0,0
1998.9671,0,0,0,0
1998.9699,0,0,0,0
1998.9726,0,0,0,0
1998.9753,0,0,0,0
1998.9781,0,0,0,0
1998.9808,0,0,0,0
1998.9836,0,0,0,0
1998.9863,0,0,0,0
1998.989,0,0,0,0
1998.9918,0,0,0,0
1998.9945,0,0,0,0
1998.9973,0,0,0,0
1999,0,0,0,0
1999.0027,0,0,0,0
1999.0055,0,0,0,0
1999.0082,0,0,0,0
1999.011,0,0,0,0
1999.0137,0,0,0,0
1999.0164,0,0,0,0
1999.0192,0,0,0,0
1999.0219,0,0,0,0
1999.0247,0,0,0,0
1999.0274,0,0,0,0
1999.0301,0,0,0,0
1999.0329,0,0,0,0
1999.0356,0,0,0,0
1999.0384,0,0,0,0
1999.0411,0,0,0,0
1999.0438,0,0,0,0
1999.0466,0,0,0,0
1999.0493,0,0,0,0
1999.0521,0,0,0,0
1999.0548,0,0,0,0
1999.0575,0,0,0,0
1999.0603,0,0,0,0
1999.063,0,0,0,0
1999.0658,0,0,0,0
1999.0685,0,0,0,0
1999.0712,0,0,0,0
1999.074,0,0,0,0
1999.0767,0,0,0,0
1999.0795,0,0,0,0
1999.0822,0,0,0,0
1999.0849,0,0,0,0
1999.0877,0,0,0,0
1999.0904,0,0,0,0
1999.0932,0,0,0,0
1999.0959,0,0,0,0
1999.0986,0,0,0,0
1999.1014,0,0,0,0
1999.1041,0,0,0,0
1999.1068,0,0,0,0
1999.1096,0,0,0,0
1999.1123,0,0,0,0
1999.1151,0,0,0,0
1999.1178,0,0,0,0
1999.1205,0,0,0,0
1999.1233,0,0,0,0
1999.126,0,0,0,0
1999.1288,0,0,0,0
1999.1315,0,0,0,0
1999.1342,0,0,0,0
1999.137,0,0,0,0
1999.1397,0,0,0,0
1999.1425,0,0,0,0
1999.1452,0,0,0,0
1999.1479,0,0,0,0
1999.1507,0,0,0,0
1999.1534,0,0,0,0
1999.1562,0,0,0,0
1999.1589,0,0,0,0
1999.1616,0,0,0,0
1999.1644,0,0,0,0
1999.1671,0,0,0,0
1999.1699,0,0,0,0
1999.1726,0,0,0,0
1999.1753,0,0,0,0
1999.1781,0,0,0,0
1999.1808,0,0,0,0
1999.1836,0,0,0,0
1999.1863,0,0,0,0
1999.189,0,0,0,0
1999.1918,0,0,0,0
1999.1945,0,0,0,0
1999.1973,0,0,0,0
1999.2,0,0,0,0
1999.2027,0,0,0,0
1999.2055,0,0,0,0
1999.2082,0,0,0,0
1999.211,0,0,0,0
1999.2137,0,0,0,0
1999.2164,0,0,0,0
1999.2192,0,0,0,0
1999.2219,0,0,0,0
1999.2247,0,0,0,0
1999.2274,0,0,0,0
1999.2301,0,0,0,0
1999.2329,0,0,0,0
1999.2356,0,0,0,0
1999.2384,0,0,0,0
1999.2411,0,0,0,0
1999.2438,0,0,0,0
1999.2466,0,0,0,0
1999.2493,0,0,0,0
1999.2521,0,0,0,0
1999.2548,0,0,0,0
1999.2575,0,0,0,0
1999.2603,0,0,0,0
1999.263,0,0,0,0
1999.2658,0,0,0,0
1999.2685,0,0,0,0
1999.2712,0,0,0,0
1999.274,0,0,0,0
1999.2767,0,0,0,0
1999.2795,0,0,0,0
1999.2822,0,0,0,0
1999.2849,0,0,0,0
1999.2877,0,0,0,0
1999.2904,0,0,0,0
1999.2932,0,0,0,0
1999.2959,0,0,0,0
1999.2986,0,0,0,0
1999.3014,0,0,0,0
1999.3041,0,0,0,0
1999.3068,0,0,0,0
1999.3096,0,0,0,0
1999.3123,0,0,0,0
1999.3151,0,0,0,0
1999.3178,0,0,0,0
1999.3205,0,0,0,0
1999.3233,0,0,0,0
1999.326,0,0,0,0
1999.3288,0,0,0,0
1999.3315,0,0,0,0
1999.3342,0,0,0,0
1999.337,0,0,0,0
1999.3397,0,0,0,0
1999.3425,0,0,0,0
1999.3452,0,0,0,0
1999.3479,0,0,0,0
1999.3507,0,0,0,0
1999.3534,0,0,0,0
1999.3562,0,0,0,0
1999.3589,0,0,0,0
1999.3616,0,0,0,0
1999.3644,0,0,0,0
1999.3671,0,0,0,0
1999.3699,0,0,0,0
1999.3726,0,0,0,0
1999.3753,0,0,0,0
1999.3781,0,0,0,0
1999.3808,0,0,0,0
1999.3836,0,0,0,0
1999.3863,0,0,0,0
1999.389,0,0,0,0
1999.3918,0,0,0,0
1999.3945,0,0,0,0
1999.3973,0,0,0,0
1999.4,0,0,0,0
1999.4027,0,0,0,0
1999.4055,0,0,0,0
1999.4082,0,0,0,0
1999.411,0,0,0,0
1999.4137,0,0,0,0
1999.4164,0,0,0,0
1999.4192,0,0,0,0
1999.4219,0,0,0,0
1999.4247,0,0,0,0
1999.4274,0,0,0,0
1999.4301,0,0,0,0
1999.4329,0,0,0,0
1999.4356,0,0,0,0
1999.4384,0,0,0,0
1999.4411,0,0,0,0
1999.4438,1,0,0,0
1999.4466,0,0,0,0
1999.4493,0,0,0,0
1999.4521,0,0,0,0
1999.4548,0,0,0,0
1999.4575,0,0,0,0
1999.4603,0,0,0,0
1999.463,0,0,0,0
1999.4658,0,0,0,0
1999.4685,0,0,0,0
1999.4712,0,0,0,0
1999.474,0,0,0,0
1999.4767,0,0,0,0
1999.4795,0,0,0,0
1999.4822,0,0,0,0
1999.4849,0,0,0,0
1999.4877,0,0,0,0
1999.4904,0,0,0,0
1999.4932,0,0,0,0
1999.4959,0,0,0,0
1999.4986,0,0,0,0
1999.5014,0,0,0,0
1999.5041,0,0,0,0
1999.5068,0,0,0,0
1999.5096,0,0,0,0
1999.5123,0,0,0,0
1999.5151,0,0,0,0
1999.5178,0,0,0,0
1999.5205,0,0,0,0
1999.5233,0,0,0,0
1999.526,0,0,0,0
1999.5288,0,0,0,0
1999.5315,0,0,0,0
1999.5342,0,0,0,0
1999.537,0,0,0,0
1999.5397,0,0,0,0
1999.5425,0,0,0,0
1999.5452,0,0,0,0
1999.5479,0,0,0,0
1999.5507,0,0,0,0
1999.5534,0,0,0,0
1999.5562,0,0,0,0
1999.5589,0,0,0,0
1999.5616,0,0,0,0
1999.5644,0,0,0,0
1999.5671,0,0,0,0
1999.5699,0,0,0,0
1999.5726,0,0,0,0
1999.5753,0,0,0,0
1999.5781,0,0,0,0
1999.5808,0,0,0,0
1999.5836,0,0,0,0
1999.5863,0,0,0,0
1999.589,0,0,0,0
1999.5918,0,0,0,0
1999.5945,0,0,0,0
1999.5973,0,0,0,0
1999.6,0,0,0,0
1999.6027,0,0,0,0
1999.6055,0,0,0,0
1999.6082,0,0,0,0
1999.611,0,0,0,0
1999.6137,0,0,0,0
1999.6164,0,0,0,0
1999.6192,0,0,0,0
1999.6219,0,0,0,0
1999.6247,0,0,0,0
1999.6274,0,0,0,0
1999.6301,0,0,0,0
1999.6329,0,0,0,0
1999.6356,0,0,0,0
1999.6384,0,0,0,0
1999.6411,0,0,0,0
1999.6438,0,0,0,0
1999.6466,0,0,0,0
1999.6493,0,0,0,0
1999.6521,0,0,0,0
1999.6548,0,0,0,0
1999.6575,0,0,0,0
1999.6603,0,0,0,0
1999.663,0,0,0,0
1999.6658,0,0,0,0
1999.6685,0,0,0,0
1999.6712,0,0,0,0
1999.674,0,0,0,0
1999.6767,0,0,0,0
1999.6795,0,0,0,0
1999.6822,0,0,0,0
1999.6849,0,0,0,0
1999.6877,0,0,0,0
1999.6904,0,0,0,0
1999.6932,0,0,0,0
1999.6959,0,0,0,0
1999.6986,0,0,0,0
1999.7014,0,0,0,0
1999.7041,0,0,0,0
1999.7068,0,0,0,0
1999.7096,0,0,0,0
1999.7123,0,0,0,0
1999.7151,0,0,0,0
1999.7178,0,0,0,0
1999.7205,0,0,0,0
1999.7233,0,0,0,0
1999.726,0,0,0,0
1999.7288,0,0,0,0
1999.7315,0,0,0,0
1999.7342,0,0,0,0
1999.737,0,0,0,0
1999.7397,0,0,0,0
1999.7425,0,0,0,0
1999.7452,0,0,0,0
1999.7479,0,0,0,0
1999.7507,0,0,0,0
1999.7534,0,0,0,0
1999.7562,0,0,0,0
1999.7589,0,0,0,0
1999.7616,0,0,0,0
1999.7644,0,0,0,0
1999.7671,0,0,0,0
1999.7699,0,0,0,0
1999.7726,0,0,0,0
1999.7753,0,0,0,0
1999.7781,0,0,0,0
1999.7808,0,0,0,0
1999.7836,0,0,0,0
1999.7863,0,0,0,0
1999.789,0,0,0,0
1999.7918,0,0,0,0
1999.7945,0,0,0,0
1999.7973,0,0,0,0
1999.8,0,0,0,0
1999.8027,0,0,0,0
1999.8055,0,0,0,0
1999.8082,0,0,0,0
1999.811,0,0,0,0
1999.8137,0,0,0,0
1999.8164,0,0,0,0
1999.8192,0,0,0,0
1999.8219,0,0,0,0
1999.8247,0,0,0,0
1999.8274,0,0,0,0
1999.8301,0,0,0,0
1999.8329,0,0,0,0
1999.8356,0,0,0,0
1999.8384,0,0,0,0
1999.8411,0,0,0,0
1999.8438,0,0,0,0
1999.8466,0,0,0,0
1999.8493,0,0,0,0
1999.8521,0,0,0,0
1999.8548,0,0,0,0
1999.8575,0,0,0,0
1999.8603,0,0,0,0
1999.863,0,0,0,0
1999.8658,0,0,0,0
1999.8685,0,0,0,0
1999.8712,0,0,0,0
1999.874,0,0,0,0
1999.8767,0,0,0,0
1999.8795,0,0,0,0
1999.8822,0,0,0,0
1999.8849,0,0,0,0
1999.8877,0,0,0,0
1999.8904,0,0,0,0
1999.8932,0,0,0,0
1999.8959,0,0,0,0
1999.8986,0,0,0,0
1999.9014,0,0,0,0
1999.9041,0,0,0,0
1999.9068,0,0,0,0
1999.9096,0,0,0,0
1999.9123,0,0,0,0
1999.9151,0,0,0,0
1999.9178,0,0,0,0
1999.9205,0,0,0,0
1999.9233,0,0,0,0
1999.926,0,0,0,0
1999.9288,0,0,0,0
1999.9315,0,0,0,0
1999.9342,0,0,0,0
1999.937,0,0,0,0
1999.9397,0,0,0,0
1999.9425,0,0,0,0
1999.9452,0,0,0,0
1999.9479,0,0,0,0
1999.9507,0,0,0,0
1999.9534,0,0,0,0
1999.9562,0,0,0,0
1999.9589,0,0,0,0
1999.9616,0,0,0,0
1999.9644,0,0,0,0
1999.9671,0,0,0,0
1999.9699,0,0,0,0
1999.9726,0,0,0,0
1999.9753,0,0,0,0
1999.9781,0,0,0,0
1999.9808,0,0,0,0
1999.9836,0,0,0,0
1999.9863,0,0,0,0
1999.989,0,0,0,0
1999.9918,0,0,0,0
1999.9945,0,0,0,0
1999.9973,0,0,0,0
2000,0,0,0,0
2000.0027,0,0,0,0
2000.0055,0,0,0,0
2000.0082,0,0,0,0
2000.011,0,0,0,0
2000.0137,0,0,0,0
2000.0164,0,0,0,0
2000.0192,0,0,0,0
2000.0219,0,0,0,0
2000.0247,0,0,0,0
2000.0274,0,0,0,0
2000.0301,0,0,0,0
2000.0329,0,0,0,0
2000.0356,0,0,0,0
2000.0384,0,0,0,0
2000.0411,0,0,0,0
2000.0438,0,0,0,0
2000.0466,0,0,0,0
2000.0493,0,0,0,0
2000.0521,0,0,0,0
2000.0548,0,0,0,0
2000.0575,0,0,0,0
2000.0603,0,0,0,0
2000.063,0,0,0,0
2000.0658,0,0,0,0
2000.0685,0,0,0,0
2000.0712,0,0,0,0
2000.074,0,0,0,0
2000.0767,0,0,0,0
2000.0795,0,0,0,0
2000.0822,0,0,0,0
2000.0849,0,0,0,0
2000.0877,0,0,0,0
2000.0904,0,0,0,0
2000.0932,0,0,0,0
2000.0959,0,0,0,0
2000.0986,0,0,0,0
2000.1014,0,0,0,0
2000.1041,0,0,0,0
2000.1068,0,0,0,0
2000.1096,0,0,0,0
2000.1123,0,0,0,0
2000.1151,0,0,0,0
2000.1178,0,0,0,0
2000.1205,0,0,0,0
2000.1233,0,0,0,0
2000.126,0,0,0,0
2000.1288,0,0,0,0
2000.1315,0,0,0,0
2000.1342,0,0,0,0
2000.137,0,0,0,0
2000.1397,0,0,0,0
2000.1425,0,0,0,0
2000.1452,0,0,0,0
2000.1479,0,0,0,0
2000.1507,0,0,0,0
2000.1534,0,0,0,0
2000.1562,0,0,0,0
2000.1589,0,0,0,0
2000.1616,0,0,0,0
2000.1644,0,0,0,0
2000.1671,0,0,0,0
2000.1699,0,0,0,0
2000.1726,0,0,0,0
2000.1753,0,0,0,0
2000.1781,0,0,0,0
2000.1808,0,0,0,0
2000.1836,0,0,0,0
2000.1863,0,0,0,0
2000.189,0,0,0,0
2000.1918,0,0,0,0
2000.1945,0,0,0,0
2000.1973,0,0,0,0
2000.2,0,0,0,0
2000.2027,0,0,0,0
2000.2055,0,0,0,0
2000.2082,0,0,0,0
2000.211,0,0,0,0
2000.2137,0,0,0,0
2000.2164,0,0,0,0
2000.2192,0,0,0,0
2000.2219,0,0,0,0
2000.2247,0,0,0,0
2000.2274,0,0,0,0
2000.2301,0,0,0,0
2000.2329,0,0,0,0
2000.2356,0,0,0,0
2000.2384,0,0,0,0
2000.2411,0,0,0,0
2000.2438,0,0,0,0
2000.2466,0,0,0,0
2000.2493,0,0,0,0
2000.2521,0,0,0,0
2000.2548,0,0,0,0
2000.2575,0,0,0,0
2000.2603,0,0,0,0
2000.263,0,0,0,0
2000.2658,0,0,0,0
2000.2685,0,0,0,0
2000.2712,0,0,0,0
2000.274,0,0,0,0
2000.2767,0,0,0,0
2000.2795,0,0,0,0
2000.2822,0,0,0,0
2000.2849,0,0,0,0
2000.2877,0,0,0,0
2000.2904,0,0,0,0
2000.2932,0,0,0,0
2000.2959,0,0,0,0
2000.2986,0,0,0,0
2000.3014,0,0,0,0
2000.3041,0,0,0,0
2000.3068,0,0,0,0
2000.3096,0,0,0,0
2000.3123,0,0,0,0
2000.3151,0,0,0,0
2000.3178,0,0,0,0
2000.3205,0,0,0,0
2000.3233,0,0,0,0
2000.326,0,0,0,0
2000.3288,0,0,0,0
2000.3315,0,0,0,0
2000.3342,0,0,0,0
2000.337,0,0,0,0
2000.3397,0,0,0,0
2000.3425,0,0,0,0
2000.3452,0,0,0,0
2000.3479,0,0,0,0
2000.3507,0,0,0,0
2000.3534,0,0,0,0
2000.3562,0,0,0,0
2000.3589,0,0,0,0
2000.3616,0,0,0,0
2000.3644,0,0,0,0
2000.3671,0,0,0,0
2000.3699,0,0,0,0
2000.3726,0,0,0,0
2000.3753,0,0,0,0
2000.3781,0,0,0,0
2000.3808,0,0,0,0
2000.3836,0,0,0,0
2000.3863,0,0,0,0
2000.389,0,0,0,0
2000.3918,0,0,0,0
2000.3945,0,0,0,0
2000.3973,0,0,0,0
2000.4,0,0,0,0
2000.4027,0,0,0,0
2000.4055,0,0,0,0
2000.4082,0,0,0,0
2000.411,0,0,0,0
2000.4137,0,0,0,0
2000.4164,0,0,0,0
2000.4192,0,0,0,0
2000.4219,0,0,0,0
2000.4247,0,0,0,0
2000.4274,0,0,0,0
2000.4301,0,0,0,0
2000.4329,0,0,0,0
2000.4356,0,0,0,0
2000.4384,0,0,0,0
2000.4411,0,0,0,0
2000.4438,0,0,0,0
2000.4466,0,0,0,0
2000.4493,0,0,0,0
2000.4521,0,0,0,0
2000.4548,0,0,0,0
2000.4575,0,0,0,0
2000.4603,0,0,0,0
2000.463,0,0,0,0
2000.4658,0,0,0,0
2000.4685,0,0,0,0
2000.4712,0,0,0,0
2000.474,0,0,0,0
2000.4767,0,0,0,0
2000.4795,0,0,0,0
2000.4822,0,0,0,0
2000.4849,0,0,0,0
2000.4877,0,0,0,0
2000.4904,0,0,0,0
2000.4932,0,0,0,0
2000.4959,0,0,0,0
2000.4986,0,0,0,0
2000.5014,0,0,0,0
2000.5041,0,0,0,0
2000.5068,0,0,0,0
2000.5096,0,0,0,0
2000.5123,0,0,0,0
2000.5151,0,0,0,0
2000.5178,0,0,0,0
2000.5205,0,0,0,0
2000.5233,0,0,0,0
2000.526,0,0,0,0
2000.5288,0,0,0,0
2000.5315,0,0,0,0
2000.5342,0,0,0,0
2000.537,0,0,0,0
2000.5397,0,0,0,0
2000.5425,0,0,0,0
2000.5452,0,0,0,0
2000.5479,0,0,0,0
2000.5507,0,0,0,0
2000.5534,0,0,0,0
2000.5562,0,0,0,0
2000.5589,0,0,0,0
2000.5616,0,0,0,0
2000.5644,0,0,0,0
2000.5671,0,0,0,0
2000.5699,0,0,0,0
2000.5726,0,0,0,0
2000.5753,0,0,0,0
2000.5781,0,0,0,0
2000.5808,0,0,0,0
2000.5836,0,0,0,0
2000.5863,0,0,0,0
2000.589,0,0,0,0
2000.5918,0,0,0,0
2000.5945,0,0,0,0
2000.5973,0,0,0,0
2000.6,0,0,0,0
2000.6027,0,0,0,0
2000.6055,0,0,0,0
2000.6082,0,0,0,0
2000.611,0,0,0,0
2000.6137,0,0,0,0
2000.6164,0,0,0,0
2000.6192,0,0,0,0
2000.6219,0,0,0,0
2000.6247,0,0,0,0
2000.6274,0,0,0,0
2000.6301,0,0,0,0
2000.6329,0,0,0,0
2000.6356,0,0,0,0
2000.6384,0,0,0,0
2000.6411,0,0,0,0
2000.6438,0,0,0,0
2000.6466,0,0,0,0
2000.6493,0,0,0,0
2000.6521,0,0,0,0
2000.6548,0,0,0,0
2000.6575,0,0,0,0
2000.6603,0,0,0,0
2000.663,0,0,0,0
2000.6658,0,0,0,0
2000.6685,0,0,0,0
2000.6712,0,0,0,0
2000.674,0,0,0,0
2000.6767,0,0,0,0
2000.6795,0,0,0,0
2000.6822,0,0,0,0
2000.6849,0,0,0,0
2000.6877,0,0,0,0
2000.6904,0,0,0,0
2000.6932,0,0,0,0
2000.6959,0,0,0,0
2000.6986,0,0,0,0
2000.7014,0,0,0,0
2000.7041,0,0,0,0
2000.7068,0,0,0,0
2000.7096,0,0,0,0
2000.7123,0,0,0,0
2000.7151,0,0,0,0
2000.7178,0,0,0,0
2000.7205,0,0,0,0
2000.7233,0,0,0,0
2000.726,0,0,0,0
2000.7288,0,0,0,0
2000.7315,0,0,0,0
2000.7342,0,0,0,0
2000.737,0,0,0,0
2000.7397,0,0,0,0
2000.7425,0,0,0,0
2000.7452,0,0,0,0
2000.7479,0,0,0,0
2000.7507,0,0,0,0
2000.7534,0,0,0,0
2000.7562,0,0,0,0
2000.7589,0,0,0,0
2000.7616,0,0,0,0
2000.7644,0,0,0,0
2000.7671,0,0,0,0
2000.7699,0,0,0,0
2000.7726,0,0,0,0
2000.7753,0,0,0,0
2000.7781,0,0,0,0
2000.7808,0,0,0,0
2000.7836,0,0,0,0
2000.7863,0,0,0,0
2000.789,0,0,0,0
2000.7918,0,0,0,0
2000.7945,0,0,0,0
2000.7973,0,0,0,0
2000.8,0,0,0,0
2000.8027,0,0,0,0
2000.8055,0,0,0,0
2000.8082,0,0,0,0
2000.811,0,0,0,0
2000.8137,0,0,0,0
2000.8164,0,0,0,0
2000.8192,0,0,0,0
2000.8219,0,0,0,0
2000.8247,0,0,0,0
2000.8274,0,0,0,0
2000.8301,0,0,0,0
2000.8329,0,0,0,0
2000.8356,0,0,0,0
2000.8384,0,0,0,0
2000.8411,0,0,0,0
2000.8438,0,0,0,0
2000.8466,0,0,0,0
2000.8493,0,0,0,0
2000.8521,0,0,0,0
2000.8548,0,0,0,0
2000.8575,0,0,0,0
2000.8603,0,0,0,0
2000.863,0,0,0,0
2000.8658,0,0,0,0
2000.8685,0,0,0,0
2000.8712,0,0,0,0
2000.874,0,0,0,0
2000.8767,0,0,0,0
2000.8795,0,0,0,0
2000.8822,0,0,0,0
2000.8849,0,0,0,0
2000.8877,0,0,0,0
2000.8904,0,0,0,0
2000.8932,0,0,0,0
2000.8959,0,0,0,0
2000.8986,0,0,0,0
2000.9014,0,0,0,0
2000.9041,0,0,0,0
2000.9068,0,0,0,0
2000.9096,0,0,0,0
2000.9123,0,0,0,0
2000.9151,0,0,0,0
2000.9178,0,0,0,0
2000.9205,0,0,0,0
2000.9233,0,0,0,0
2000.926,0,0,0,0
2000.9288,0,0,0,0
2000.9315,0,0,0,0
2000.9342,0,0,0,0
2000.937,0,0,0,0
2000.9397,0,0,0,0
2000.9425,0,0,0,0
2000.9452,0,0,0,0
2000.9479,0,0,0,0
2000.9507,0,0,0,0
2000.9534,0,0,0,0
2000.9562,0,0,0,0
2000.9589,0,0,0,0
2000.9616,0,0,0,0
2000.9644,0,0,0,0
2000.9671,0,0,0,0
2000.9699,0,0,0,0
2000.9726,0,0,0,0
2000.9753,0,0,0,0
2000.9781,0,0,0,0
2000.9808,0,0,0,0
2000.9836,0,0,0,0
2000.9863,0,0,0,0
2000.989,0,0,0,0
2000.9918,0,0,0,0
2000.9945,0,0,0,0
2000.9973,0,0,0,0
2001,0,0,0,0
2001,0,0,0,0
2001.0027,0,0,0,0
2001.0055,0,0,0,0
2001.0082,0,0,0,0
2001.011,0,0,0,0
2001.0137,0,0,0,0
2001.0164,0,0,0,0
2001.0192,0,0,0,0
2001.0219,0,0,0,0
2001.0247,0,0,0,0
2001.0274,0,0,0,0
2001.0301,0,0,0,0
2001.0329,0,0,0,0
2001.0356,0,0,0,0
2001.0384,0,0,0,0
2001.0411,0,0,0,0
2001.0438,0,0,0,0
2001.0466,0,0,0,0
2001.0493,0,0,0,0
2001.0521,0,0,0,0
2001.0548,0,0,0,0
2001.0575,0,0,0,0
2001.0603,0,0,0,0
2001.063,0,0,0,0
2001.0658,0,0,0,0
2001.0685,0,0,0,0
2001.0712,0,0,0,0
2001.074,0,0,0,0
2001.0767,0,0,0,0
2001.0795,0,0,0,0
2001.0822,0,0,0,0
2001.0849,0,0,0,0
2001.0877,0,0,0,0
2001.0904,0,0,0,0
2001.0932,0,0,0,0
2001.0959,0,0,0,0
2001.0986,0,0,0,0
2001.1014,0,0,0,0
2001.1041,0,0,0,0
2001.1068,0,0,0,0
2001.1096,0,0,0,0
2001.1123,0,0,0,0
2001.1151,0,0,0,0
2001.1178,0,0,0,0
2001.1205,0,0,0,0
2001.1233,0,0,0,0
2001.126,0,0,0,0
2001.1288,0,0,0,0
2001.1315,0,0,0,0
2001.1342,0,0,0,0
2001.137,0,0,0,0
2001.1397,0,0,0,0
2001.1425,0,0,0,0
2001.1452,0,0,0,0
2001.1479,0,0,0,0
2001.1507,0,0,0,0
2001.1534,0,0,0,0
2001.1562,0,0,0,0
2001.1589,0,0,0,0
2001.1616,0,0,0,0
2001.1644,0,0,0,0
2001.1671,0,0,0,0
2001.1699,0,0,0,0
2001.1726,0,0,0,0
2001.1753,0,0,0,0
2001.1781,0,0,0,0
2001.1808,0,0,0,0
2001.1836,0,0,0,0
2001.1863,0,0,0,0
2001.189,0,0,0,0
2001.1918,0,0,0,0
2001.1945,0,0,0,0
2001.1973,0,0,0,0
2001.2,0,0,0,0
2001.2027,0,0,0,0
2001.2055,0,0,0,0
2001.2082,0,0,0,0
2001.211,0,0,0,0
2001.2137,0,0,0,0
2001.2164,0,0,0,0
2001.2192,0,0,0,0
2001.2219,0,0,0,0
2001.2247,0,0,0,0
2001.2274,0,0,0,0
2001.2301,0,0,0,0
2001.2329,0,0,0,0
2001.2356,0,0,0,0
2001.2384,0,0,0,0
2001.2411,0,0,0,0
2001.2438,0,0,0,0
2001.2466,0,0,0,0
2001.2493,0,0,0,0
2001.2521,0,0,0,0
2001.2548,0,0,0,0
2001.2575,0,0,0,0
2001.2603,0,0,0,0
2001.263,0,0,0,0
2001.2658,0,0,0,0
2001.2685,0,0,0,0
2001.2712,0,0,0,0
2001.274,0,0,0,0
2001.2767,0,0,0,0
2001.2795,0,0,0,0
2001.2822,0,0,0,0
2001.2849,0,0,0,0
2001.2877,0,0,0,0
2001.2904,0,0,0,0
2001.2932,0,0,0,0
2001.2959,0,0,0,0
2001.2986,0,0,0,0
2001.3014,0,0,0,0
2001.3041,0,0,0,0
2001.3068,0,0,0,0
2001.3096,0,0,0,0
2001.3123,0,0,0,0
2001.3151,0,0,0,0
2001.3178,0,0,0,0
2001.3205,0,0,0,0
2001.3233,0,0,0,0
2001.326,0,0,0,0
2001.3288,0,0,0,0
2001.3315,0,0,0,0
2001.3342,0,0,0,0
2001.337,0,0,0,0
2001.3397,0,0,0,0
2001.3425,0,0,0,0
2001.3452,0,0,0,0
2001.3479,0,0,0,0
2001.3507,0,0,0,0
2001.3534,0,0,0,0
2001.3562,0,0,0,0
2001.3589,0,0,0,0
2001.3616,0,0,0,0
2001.3644,0,0,0,0
2001.3671,0,0,0,0
2001.3699,0,0,0,0
2001.3726,0,0,0,0
2001.3753,0,0,0,0
2001.3781,0,0,0,0
2001.3808,0,0,0,0
2001.3836,0,0,0,0
2001.3863,0,0,0,0
2001.389,0,0,0,0
2001.3918,0,0,0,0
2001.3945,0,0,0,0
2001.3973,0,0,0,0
2001.4,0,0,0,0
2001.4027,0,0,0,0
2001.4055,0,0,0,0
2001.4082,0,0,0,0
2001.411,0,0,0,0
2001.4137,0,0,0,0
2001.4164,0,0,0,0
2001.4192,0,0,0,0
2001.4219,0,0,0,0
2001.4247,0,0,0,0
2001.4274,0,0,0,0
2001.4301,0,0,0,0
2001.4329,0,0,0,0
2001.4356,0,0,0,0
2001.4384,0,0,0,0
2001.4411,0,0,0,0
2001.4438,0,0,0,0
2001.4466,0,0,0,0
2001.4493,0,0,0,0
2001.4521,0,0,0,0
2001.4548,0,0,0,0
2001.4575,0,0,0,0
2001.4603,0,0,0,0
2001.463,0,0,0,0
2001.4658,0,0,0,0
2001.4685,0,0,0,0
2001.4712,0,0,0,0
2001.474,0,0,0,0
2001.4767,0,0,0,0
2001.4795,0,0,0,0
2001.4822,0,0,0,0
2001.4849,0,0,0,0
2001.4877,0,0,0,0
2001.4904,0,0,0,0
2001.4932,0,0,0,0
2001.4959,0,0,0,0
2001.4986,0,0,0,0
2001.5014,0,0,0,0
2001.5041,0,0,0,0
2001.5068,0,0,0,0
2001.5096,0,0,0,0
2001.5123,0,0,0,0
2001.5151,0,0,0,0
2001.5178,0,0,0,0
2001.5205,0,0,0,0
2001.5233,0,0,0,0
2001.526,0,0,0,0
2001.5288,0,0,0,0
2001.5315,0,0,0,0
2001.5342,0,0,0,0
2001.537,0,0,0,0
2001.5397,0,0,0,0
2001.5425,0,0,0,0
2001.5452,0,0,0,0
2001.5479,0,0,0,0
2001.5507,0,0,0,0
2001.5534,0,0,0,0
2001.5562,0,0,0,0
2001.5589,0,0,0,0
2001.5616,0,0,0,0
2001.5644,0,0,0,0
2001.5671,0,0,0,0
2001.5699,0,0,0,0
2001.5726,0,0,0,0
2001.5753,0,0,0,0
2001.5781,0,0,0,0
2001.5808,0,0,0,0
2001.5836,0,0,0,0
2001.5863,0,0,0,0
2001.589,0,0,0,0
2001.5918,0,0,0,0
2001.5945,0,0,0,0
2001.5973,0,0,0,0
2001.6,0,0,0,0
2001.6027,0,0,0,0
2001.6055,0,0,0,0
2001.6082,0,0,0,0
2001.611,0,0,0,0
2001.6137,0,0,0,0
2001.6164,0,0,0,0
2001.6192,0,0,0,0
2001.6219,0,0,0,0
2001.6247,0,0,0,0
2001.6274,0,0,0,0
2001.6301,0,0,0,0
2001.6329,0,0,0,0
2001.6356,0,0,0,0
2001.6384,0,0,0,0
2001.6411,0,0,0,0
2001.6438,0,0,0,0
2001.6466,0,0,0,0
2001.6493,0,0,0,0
2001.6521,0,0,0,0
2001.6548,0,0,0,0
2001.6575,0,0,0,0
2001.6603,0,0,0,0
2001.663,0,0,0,0
2001.6658,0,0,0,0
2001.6685,0,0,0,0
2001.6712,0,0,0,0
2001.674,0,0,0,0
2001.6767,0,0,0,0
2001.6795,0,0,0,0
2001.6822,0,0,0,0
